,Mycontrast.logFC,Mycontrast.logCPM,Mycontrast.LR,Mycontrast.PValue,Mycontrast.FDR
MELK,3.38465634621709,3.50563769089319,214.56665636368,1.38548082442203e-48,2.12510204127337e-46
MEOX1,-3.54012531305148,4.46111026594552,81.3591635762648,1.88207013355504e-19,2.4752130739506e-18
MEOX2,-3.07437460678537,4.22981823348198,84.4844389781306,3.8725074064867e-20,5.47505307598778e-19
MESP2,1.50135233170176,1.43666992725564,29.20722258695,6.5036320327137e-08,2.22309951136373e-07
MEST,-1.73693773432953,6.74132596940339,44.1553649406539,3.03319336879719e-11,1.54721012095142e-10
METRN,2.22504979389061,5.60885190346802,157.432374471015,4.11785612441154e-36,2.29192574418197e-34
METTL7A,-1.72511244520861,7.3965969083707,96.1075117235011,1.0881116805586e-22,2.01874559469036e-21
MET,-2.52726407752914,5.83969259420917,117.10997535283,2.71583054054005e-27,7.85625453075959e-26
MEX3A,1.51485105529164,5.13989258635467,33.8214563187779,6.04089267057556e-09,2.33956004749155e-08
MFAP2,1.98685243086067,5.03957352863621,81.1522156012064,2.08984553832554e-19,2.73483655714804e-18
MFAP4,-3.0454950525466,7.81235590784328,63.6080441129186,1.51808007667814e-15,1.29110214645141e-14
MFAP5,-1.88030205720825,6.92727557970916,18.8717850658341,1.39805271332551e-05,3.51941094302993e-05
MFGE8,-2.03672172720209,8.4555685345016,62.8263005453038,2.2576389756296e-15,1.88245990692352e-14
MFNG,-1.65477060953907,4.41247882639484,63.6137656138281,1.51367734804836e-15,1.28818825149071e-14
MFSD3,1.31417900918092,4.82784396259795,87.443618055973,8.671687385666e-21,1.3117916089945e-19
MFSD6L,1.41481060391238,1.68002136809655,14.4906286312208,0.000140858550753498,0.000303555814897792
MGAM,2.14115563769682,1.47451570180283,32.2217747096506,1.37540661508255e-08,5.11502358600336e-08
MGAT2,1.17530730991079,1.23655931211346,23.4230345393368,1.30012395678042e-06,3.76342662143747e-06
MGAT3,-2.58790968707049,4.04536965525045,75.6477342910814,3.39064797891864e-18,3.88246853211075e-17
MGAT4A,1.11404837914931,6.52760548835479,38.2533352638437,6.21307923773259e-10,2.69417252547438e-09
MGAT5B,2.1800888970387,2.00210872228858,42.1434569541501,8.48172560730058e-11,4.07883494297856e-10
MGLL,-2.14798585822479,7.98776952528416,52.5700776072407,4.15166671827247e-13,2.66494577521811e-12
MGST1,-1.25028847043153,8.06621831571896,17.6824784292449,2.61019927139829e-05,6.28879243634975e-05
MIAT,1.38103334140172,2.36088884130495,23.0010777990088,1.61910600455559e-06,4.61886403678477e-06
MIA,-3.28995596230928,2.57006420364374,48.8704653291733,2.73437364815059e-12,1.59668538259205e-11
MICAL2,1.52668714398057,6.2258062564155,100.239397002174,1.35046352279719e-23,2.75757961752596e-22
MICAL3,-1.45249966180916,5.06247828440877,55.4075518715317,9.79593856805799e-14,6.71645007630978e-13
MICB,1.14288882305931,2.75460876621965,35.079520058753,3.16512152864513e-09,1.26980286144641e-08
MID1,-2.44026224580184,4.74490448688316,155.547559551231,1.06300802618564e-35,5.70005645260765e-34
MIF,1.34020632886916,5.25472364802694,50.9412326421875,9.51731693024324e-13,5.85008982417701e-12
MIPOL1,1.28395181541893,3.91286390945663,86.4965489398044,1.39981368239986e-20,2.07471261624006e-19
MKI67,2.79425386052451,5.95431924559197,105.290471522958,1.05482167260871e-24,2.39074788374253e-23
MKX,2.71081683048274,3.36503099308369,27.6052626025708,1.48773444302015e-07,4.83963132870009e-07
MLLT11,1.03333067547206,3.57004421082951,38.9489676952425,4.35030270886142e-10,1.92115309784369e-09
MLPH,1.74319343425698,7.98388097517426,46.3258102155396,1.00136154354666e-11,5.4068604670176e-11
MLXIPL,-3.77296860565363,4.73779204296902,55.4510411738979,9.58159379925642e-14,6.58971865516118e-13
MLXIP,-1.06905045269511,7.10772080068887,64.5259298024323,9.52702992219611e-16,8.28418270953783e-15
MLYCD,-1.06103874035128,4.36909180378651,40.0476727686924,2.47839830812055e-10,1.13083888213138e-09
MMD,-2.27878499005871,6.16947507732117,39.4288617265209,3.402308697783e-10,1.52704505044082e-09
MMEL1,2.12679992032229,1.70313128215828,117.099282795088,2.7305116223493e-27,7.88143956464104e-26
MME,-3.63814662788341,7.38762214919458,158.690166536798,2.18694726375881e-36,1.23811250455976e-34
MMP10,3.87631991009861,1.54002889323911,42.6507067443441,6.54407801417165e-11,3.19241616438381e-10
MMP11,6.2560666812276,7.82378405232904,592.491258125125,7.19493986229332e-131,9.49084517235112e-127
MMP12,1.59153579040857,2.10794519748836,9.72014043664956,0.00182259589260114,0.00334891522765033
MMP13,6.83124470051171,5.1281745764732,159.742106192933,1.28823561713718e-36,7.356327283834e-35
MMP14,1.13267690009028,8.729530124784,39.4736059232036,3.32523619847951e-10,1.49550599025377e-09
MMP19,-1.4151694065553,4.64107215764188,20.4107313948923,6.24784567805704e-06,1.64764758774991e-05
MMP1,6.32762288437325,4.07855403848948,201.570963721294,9.48459931984903e-46,1.07854611748387e-43
MMP25,1.15244787067439,2.79080332374209,13.9506550966402,0.000187672245181755,0.000397428894877593
MMP28,-2.24209128707863,3.9648365479987,47.7606467251418,4.81561955476892e-12,2.72162971495102e-11
MMP3,2.03763642053024,3.2779874864721,28.7693520108823,8.15311509608453e-08,2.74426489493368e-07
MMP7,-2.07829925520418,6.32793184763319,18.9163167003014,1.36579488416066e-05,3.44478017532758e-05
MMP9,1.94308612298378,6.77330243772854,21.512499221406,3.51529929186987e-06,9.58064317335857e-06
MMRN1,-3.5516636129293,5.21122777360438,54.9825243415247,1.21606284482378e-13,8.26860050828379e-13
MMRN2,-2.12048664290712,6.898223436213,85.5746054341647,2.23122550940696e-20,3.24857568372928e-19
MND1,2.97290036525272,1.35301760560053,180.729946062113,3.35772575594998e-41,2.73405928683557e-39
MNX1,2.3101059314427,1.07949780476186,18.6183147881688,1.59679122171585e-05,3.97795524186097e-05
MOCS1,-2.10014682333339,5.51934965138508,65.317992840075,6.37367483532324e-16,5.64262716461402e-15
MOCS3,1.00355012762756,3.94669370966467,107.394648345872,3.64790337530983e-25,8.7331204035775e-24
MORN2,1.09795403550994,3.60424713740332,70.5505162310632,4.48630168049416e-17,4.57332345188551e-16
MORN3,1.8959038356024,1.49241458692578,112.061670662699,3.46366831241425e-26,8.97627676012895e-25
MPEG1,-1.00345317152537,5.6867420537834,15.314685929682,9.10062544309786e-05,0.000201589169135019
MPP6,-1.88415024352579,3.5079757713146,98.0964236994284,3.98497896420958e-23,7.75307632992457e-22
MPPED2,-1.49163888740994,2.86974614713094,31.8188167187632,1.69245140579692e-08,6.23781125841498e-08
MPRIP,-1.16098905391074,7.76701411309119,120.913650522098,3.99131879138464e-28,1.21592346829457e-26
MPV17L,1.4478805023781,5.28135112312621,27.8307774799406,1.32403012752767e-07,4.33317813626111e-07
MPZ,-2.09333940330833,1.88628177437413,26.7243585280169,2.34644828957624e-07,7.43859634410002e-07
MRAP2,-1.81955696937484,1.68563485270228,35.0050802918501,3.28846226242082e-09,1.31768243328047e-08
MRAP,-6.03265178085271,2.51006866539202,69.8452938215403,6.41429543208326e-17,6.43429437601599e-16
MRAS,-2.85427945386108,6.77795922615514,159.854346657482,1.21750828495194e-36,6.98267468991347e-35
MRC1,-2.5601555623579,4.9662367583344,42.4115792980567,7.39509229537396e-11,3.58239671201902e-10
MREG,1.12700237379364,5.4373889658204,32.4965332768387,1.19405339712758e-08,4.47846413463462e-08
MRGPRF,-2.28805902772973,4.73723632951036,75.6451759220491,3.39504400217165e-18,3.88413056657817e-17
MRPL13,1.17276723011918,5.12309341460049,91.0572360184815,1.39575808476596e-21,2.31590501838336e-20
MRPL14,1.00250133307526,5.09839320926848,89.3680428118106,3.27789003508577e-21,5.18449010225616e-20
MRPL24,1.0029392627091,6.20246410328033,71.7225301999013,2.47688214627e-17,2.60339062880061e-16
MRPS30,2.05714743824836,6.6414133286155,84.3669385708796,4.10962878504955e-20,5.79787308059772e-19
MRPS34,1.0679105626139,6.32930034560769,98.9474279173376,2.59294571451714e-23,5.13566770573507e-22
MS4A14,1.05293763915529,2.20584623501094,14.0149167380458,0.0001813661098963,0.000384815884774343
MS4A15,6.29599620736721,0.936993149992169,66.9981554332513,2.71761291006663e-16,2.51212557089621e-15
MS4A4A,-1.21265657785481,4.16960664719056,15.0040379657423,0.000107281376269156,0.000234918431999741
MSI2,1.59080928101511,6.93670841302141,105.621363972635,8.92601598306497e-25,2.05485299882391e-23
MSMB,3.78339939919616,3.21140434108084,108.266277055075,2.34988937701935e-25,5.70854342030612e-24
MSR1,1.07521850371232,5.2505284758363,16.7945975110587,4.16517152979949e-05,9.72438542470531e-05
MSRB3,-1.75331406442265,6.6450199126185,73.6982055954892,9.10215851007612e-18,9.93928583662368e-17
MST1R,1.54031691735523,4.1996744696038,60.9951882714115,5.72144763348415e-15,4.57126685241002e-14
MSX1,-1.28871310352064,3.09091940358295,18.7774058809164,1.46897119201828e-05,3.68247795399337e-05
MT1E,-1.67160866086104,5.37662081971158,31.5298106806406,1.96401798268823e-08,7.17258062282403e-08
MT1L,-1.91456602072267,1.71570435223165,38.6270732502562,5.13023491438429e-10,2.24827005832702e-09
MT1M,-2.83777876194208,2.59003691917561,59.4321781422137,1.2658226755188e-14,9.74181266789297e-14
MT1X,-2.58117408828693,6.34389868929653,105.265858920626,1.06800539743695e-24,2.4164767062763e-23
MTBP,1.20259552967936,2.91837837175872,105.751926842706,8.35685537267784e-25,1.93056531035015e-23
MTFR1,1.02499086671919,4.96959670490577,56.7890500504932,4.85160370779011e-14,3.46682039596205e-13
MTHFD2,1.22850122404738,6.18861520224529,92.7598563869037,5.90406546064138e-22,1.01671706907729e-20
MTMR7,1.32110128222332,1.35788708088401,29.3369362150051,6.08251850967492e-08,2.08835246385013e-07
MUC15,-2.41397527017826,3.83973845231724,11.3800017901719,0.000742390457168595,0.00145036619083396
MUC1,3.09973785728112,8.65945934098393,104.975012077917,1.23685821333046e-24,2.77945429165965e-23
MUC4,-1.77869291596982,2.01950573559373,10.926920768287,0.000947768896610786,0.00182238036182046
MUC5B,2.19259807306961,6.2220017243753,15.8509390286698,6.85325205996705e-05,0.000154823168218916
MUCL1,-2.98647879476581,9.27719331505781,8.94158465207053,0.00278750791575636,0.00496020732722813
MUM1L1,1.68249290608547,2.60161498974313,24.7319809019691,6.58818544510814e-07,1.9724183887068e-06
MX1,1.09724493659558,7.18245478224225,13.3762397837708,0.000254832120779613,0.000529451961758368
MXD3,1.25942976753252,2.82399536877782,62.7890651275119,2.30072648090292e-15,1.91596483646404e-14
MXRA5,1.16575053849873,8.28295853147607,26.3468429346303,2.85284849428681e-07,8.9323343195199e-07
MXRA7,-1.30812952668559,6.68824537605809,47.3939050013346,5.80629426895906e-12,3.23714402797291e-11
MYBL1,2.14069503263812,3.64183678138391,109.856478935198,1.05348607790558e-25,2.63691363446916e-24
MYBL2,3.09526288688092,5.13688175713131,130.941272579742,2.55041036060452e-30,9.42365912233452e-29
MYBPC1,-3.23773180801011,6.61385879889824,15.0385837175056,0.000105335475087048,0.000230887379839357
MYB,1.96755151593416,6.32778706347795,39.183440141977,3.85798576625866e-10,1.71695985974082e-09
MYCBP2,-1.11409811467644,7.0822181393556,50.9982645499808,9.24476657721981e-13,5.69317067787612e-12
MYCBPAP,1.3099748263516,0.673081271147345,32.2760430608949,1.33752296818227e-08,4.98820058617256e-08
MYCBP,1.10931630723847,4.94777609398126,86.2910313220379,1.55311301286134e-20,2.29162346226554e-19
MYCT1,-1.86405979618935,4.59911295851667,71.5601681556763,2.68931125894037e-17,2.81322004890424e-16
MYC,-1.15637770587153,7.50408209238404,22.7509467313574,1.84413265748694e-06,5.2145667491769e-06
MYEF2,1.08612824158501,4.68424539877142,47.0958521637963,6.7598592203339e-12,3.73249489223208e-11
MYEOV,-4.40443486154982,4.07987828588646,60.763348677741,6.43651851526614e-15,5.1054789978879e-14
MYH11,-3.55951431771524,8.8735975381114,94.8401902797773,2.06392466378245e-22,3.69908019564596e-21
MYH1,-3.30402518037014,2.72653230878019,36.484838184895,1.5385840748153e-09,6.4063960009118e-09
MYH2,-1.94992732258789,5.54270516930525,13.8150976298262,0.000201708843757152,0.000424775492056337
MYH7B,-1.06522189224291,1.91438148075967,19.5438797934669,9.83152021268339e-06,2.53048942683915e-05
MYL3,-1.23213832595542,2.85529421542053,9.2394026410347,0.00236862211163253,0.00426720763104954
MYL9,-1.76266232070539,9.24546133174332,71.3276820779056,3.02560951621428e-17,3.14258386837658e-16
MYLK2,2.47132347749937,2.22774920960877,37.2469752701247,1.04076293037106e-09,4.39881570474997e-09
MYLK,-2.497553299143,8.73950297905542,80.331138953592,3.16639692392458e-19,4.05908083804559e-18
MYLPF,1.27598304840649,3.15913310135114,14.454882513745,0.00014355722864403,0.000309018179347814
MYO15B,-1.10389233246894,6.22248827761832,25.0651450568686,5.54257065791166e-07,1.67457740605847e-06
MYO16,-1.66498865450399,1.70473899199734,15.432685946473,8.54966346331842e-05,0.000190375777759341
MYO18B,2.49549279784205,1.89781486605177,35.368728087459,2.72832451189795e-09,1.1029521494467e-08
MYO3B,1.68931035321804,1.78495693947734,14.6787970870254,0.000127472200722874,0.000276560164430169
MYO5B,1.16142222597263,6.37222566940234,22.241974696935,2.40361300649016e-06,6.69045350677604e-06
MYO6,1.23493633593983,7.71276174574287,59.9689055880368,9.63678702603456e-15,7.49521566393997e-14
MYO7B,-1.96967276256346,1.33609106816216,31.4615431268662,2.03429641704636e-08,7.42101881561353e-08
MYOCD,-1.98482538367844,1.49001006653769,31.3256436563361,2.18178698614686e-08,7.92181451534908e-08
MYOC,-8.70548928972947,4.09845524263483,65.9445771924903,4.63782705444158e-16,4.15326386117711e-15
MYOM1,-3.61031537902321,4.81015365511982,94.3458425644316,2.64942781862097e-22,4.69667372744494e-21
MYOM2,-1.92455300672053,3.69050470728249,17.8802464706573,2.35250286186883e-05,5.71173665579086e-05
MYOM3,-1.07119991993001,2.70431033535994,15.6943452961996,7.44464048345364e-05,0.000167295149262755
MYOZ2,-2.57091040694694,0.960645253471006,31.4239402519834,2.07407718187817e-08,7.55986518545316e-08
MYOZ3,1.01353369808046,2.03703011055722,9.92944700561429,0.0016265539380616,0.00301008319261652
MYRIP,-1.04836440594467,3.25501533286089,11.8793384220176,0.000567600994902643,0.00112454561786734
MYT1,4.81349647380885,1.42938081921657,70.7648075167808,4.02452463335071e-17,4.12490321977694e-16
N4BP2L1,-1.24050074486964,4.61854478598861,85.2390958523137,2.64382426543693e-20,3.80728011849111e-19
N4BP3,1.86815148260697,5.02021386091247,108.649067358285,1.93719206758823e-25,4.74090919546501e-24
NAA20,1.05416461606008,6.12768789347191,86.6076976620362,1.32331074608422e-20,1.9635311644091e-19
NAALAD2,-2.90233844997598,2.42609696557214,79.7355032588365,4.28039672822226e-19,5.38252747778645e-18
NAALADL1,-1.43328496022117,2.45684046038497,104.994953859231,1.22447273268617e-24,2.75631737489134e-23
NACAD,-1.83823759898734,3.27992632666908,83.2414197179747,7.26200484415299e-20,9.91647058998158e-19
NACC1,1.22810903293137,6.86780818239599,130.062608511281,3.97054385566157e-30,1.44284969697057e-28
NACC2,-1.10370603606046,5.7190804412519,38.0710832580532,6.82136215014784e-10,2.94246527542839e-09
NAGS,1.01173536457648,2.77056452951603,16.3384973533607,5.29767284846435e-05,0.000121723745939894
NANOS1,-1.355618249203,3.12958798613573,25.213853492125,5.13122878347228e-07,1.55492852935408e-06
NANS,1.12352029636539,5.86672238603694,71.5205277861198,2.74388583481738e-17,2.86576389921425e-16
NAP1L2,-1.55951566396716,2.33241210542067,29.0276703226536,7.13518170921855e-08,2.42140936265248e-07
NAT14,1.45705651931154,4.46431247758294,68.0275168334373,1.61229773374781e-16,1.52566853700627e-15
NAT1,3.78836499630201,6.28699262336406,153.252619337472,3.37336713479103e-35,1.73144303015675e-33
NAT8L,-3.43681789132755,6.56877588531583,46.5519950690827,8.92193699741079e-12,4.84916649908717e-11
NAV2,-1.28874568595425,6.57714090523813,24.1947223173264,8.70705562834218e-07,2.56945795958527e-06
NCALD,-1.50307209021447,6.37554928088883,30.9009429805113,2.71539806843331e-08,9.74926943949476e-08
NCAM1,-2.16823535702732,3.87263351943026,34.3151560897386,4.68717332157067e-09,1.83958653034331e-08
NCAM2,1.5904061576921,3.57532923746393,38.3942871559727,5.78013545112343e-10,2.51802400052078e-09
NCAPG2,1.22299120814296,4.64583409641381,131.447046114392,1.97677800695901e-30,7.3246288454484e-29
NCAPG,2.89230220627419,3.50354934476031,192.463499960692,9.21764450114563e-44,8.94043739813324e-42
NCAPH,2.76184771688033,3.31861417644674,198.284278597965,4.94593710163073e-45,5.13715403996937e-43
NCCRP1,2.10421511725301,3.60041748511848,18.4900175618968,1.70796535587241e-05,4.23810590844863e-05
NCOA7,-1.4143714899667,6.30982201217861,50.3271173019953,1.30138756621322e-12,7.86016638549389e-12
NDC80,2.92216857356819,3.28142471263822,210.759049350964,9.38132415210883e-48,1.2890525717757e-45
NDE1,1.10865714836665,5.15087810957381,106.689907546735,5.20570979397741e-25,1.22185974897431e-23
NDN,-1.99396254079497,5.09917810165398,69.8703833981874,6.33322512000203e-17,6.35780613074176e-16
NDP,2.71292619121202,2.64022036827465,47.172852926317,6.49944199557413e-12,3.60076183803521e-11
NDRG2,-2.93792538405802,8.29842675285689,124.829476389473,5.54616860583908e-29,1.81988831043839e-27
NDRG4,-1.1209463880952,3.6541492750996,18.9298712763485,1.3561254022066e-05,3.42170049359359e-05
NDUFA4L2,-1.10627659344175,5.00074903129128,19.9104659832313,8.11548323436847e-06,2.10813980591876e-05
NECAB1,-2.56881547683876,2.42714593231105,120.41877960876,5.12215412554037e-28,1.55324908206903e-26
NECAB3,1.28227392687388,5.74856454374658,66.4730714671619,3.5470633117704e-16,3.21134606352529e-15
NEDD9,-1.48447408038452,6.90092986980528,45.4149309059759,1.59414468539621e-11,8.43496291418429e-11
NEFH,1.39473979489031,2.5343028248013,15.7286738662617,7.31074931245252e-05,0.000164482507556816
NEIL3,3.64189202597527,1.0425663344789,212.87283567096,3.24424962047995e-48,4.7027359059067e-46
NEK2,4.60115550166178,3.82493587807596,349.292278600782,6.0430530302495e-78,1.32856520870035e-74
NEK5,1.86739463032193,2.50150844381111,134.899153789875,3.47371820841095e-31,1.33591302877985e-29
NELL2,4.14746012743026,4.97213497252391,167.356218851823,2.79653714621201e-38,1.8171981032356e-36
NES,-2.07168368849248,7.6874119951006,79.9975259040991,3.74878848034443e-19,4.76399507169782e-18
NEURL3,-1.95001569836794,1.82430139923142,19.4638954808124,1.02519282775226e-05,2.63355766132036e-05
NEXN,-1.60497206622471,4.77443746930784,56.3664007135578,6.01494640541772e-14,4.24749240009985e-13
NFASC,-1.00310704148502,5.86034214942576,8.29637157717454,0.00397243666369532,0.00691024819079585
NFAT5,-1.10912082860173,6.11686997580018,32.2418025234559,1.36130206064582e-08,5.06971639807426e-08
NFE2L3,1.20531923939049,4.46535295816688,57.0021782955704,4.35329448516323e-14,3.12939005742715e-13
NFIB,-2.55362530849768,7.95917406043944,122.170219498357,2.11858761423676e-28,6.62234341691874e-27
NFIL3,-1.34577990619116,5.27883860451619,44.9243011054182,2.04800426632137e-11,1.07033376691938e-10
NFIX,-1.33259629043549,8.37777353149559,25.2670336924164,4.99167785684766e-07,1.51472791832707e-06
NGEF,1.01035245015706,2.51298009859021,17.4369136670205,2.97001865187759e-05,7.09480551193721e-05
NGFR,-3.17612738425616,6.23437125812965,75.427418235675,3.79089112983609e-18,4.32200906600414e-17
NHLRC4,1.29634245963131,2.50568367532071,28.9176542473403,7.55214427129399e-08,2.55240417839198e-07
NIPSNAP3B,-2.63122273420728,2.92983879048653,67.4257075071927,2.18777599432619e-16,2.05255712241514e-15
NKAIN1,4.27085594236286,4.90370029356672,98.2554430394994,3.67748174652983e-23,7.18661655088518e-22
NKD2,1.03358014745192,3.10966760778517,17.5441763349392,2.80709208393109e-05,6.73487662406967e-05
NKPD1,-1.06008673452079,1.12295750283113,10.0692861440172,0.00150761432923174,0.002810477758182
NKX1-2,-3.50430298583112,1.29390115318514,21.2271517187434,4.0794435658637e-06,1.10247777253243e-05
NKX3-1,1.47058775010928,3.86443150371099,20.7974808191391,5.10500698086455e-06,1.36454198752957e-05
NKX6-1,2.27207094299598,0.816343287815594,38.2381772690316,6.26153002497143e-10,2.71250714480782e-09
NLGN1,-2.79753927898071,1.38560948630483,44.2340218567751,2.91372980116752e-11,1.49204230618015e-10
NLK,1.05548609746658,4.96248728262834,73.6956938417133,9.11374823436436e-18,9.94370992220846e-17
NLRP1,-1.72619705510072,4.92843702192607,94.294676091837,2.71880570588291e-22,4.78183547550687e-21
NMB,-2.79239802258318,4.17286454399331,65.4857718364077,5.85350453306843e-16,5.20307131372679e-15
NME1,1.47290442129359,5.45116027461521,108.59557864864,1.99018135538412e-25,4.86157078867999e-24
NME3,1.05415323386128,5.79875882296465,70.5533744765428,4.47980644569475e-17,4.57125240807944e-16
NME5,1.57877092656726,2.48580213166047,60.7526098442373,6.47172628305725e-15,5.1272397237122e-14
NMNAT2,-2.20556133774668,3.8233561858728,23.1962874658523,1.46279453422665e-06,4.20661057357395e-06
NMRAL1,1.02683599490541,5.72518601883719,69.4389620224624,7.88162439625252e-17,7.8111575815903e-16
NMT2,-2.19707303172809,5.11565594812545,114.87711842543,8.3728326452791e-27,2.34492644212052e-25
NMUR1,-3.56862369884457,2.21789276346272,52.9407837142257,3.43757212859651e-13,2.23044830045827e-12
NNAT,-3.60334057524391,3.83261463898914,55.2666563438831,1.05238737614138e-13,7.19649656748625e-13
NOD2,1.39539559353797,2.71859483532511,46.4261733748216,9.5136192218555e-12,5.15164824119441e-11
NOS1,-2.78910339920423,0.872202502917713,31.1642494996098,2.37092541334662e-08,8.57785988136457e-08
NOTCH1,-1.27045292697026,7.22802775919705,48.9225152168576,2.66276494037567e-12,1.55693848973827e-11
NOTCH4,-1.73685758420122,5.81546682813979,76.504067497957,2.19759881782767e-18,2.57446944990807e-17
NOVA2,-1.93499006851881,4.08414339562348,58.1105747903953,2.47790722343492e-14,1.83732850951827e-13
NOV,-1.87285041688715,4.26089975468297,35.925467817168,2.05011414126307e-09,8.40107351270619e-09
NOX5,1.67016012065059,0.869421042978658,21.8736003149834,2.91212821882036e-06,8.01458029093665e-06
NPAS1,1.50816537057406,1.0045027510094,40.5220937604624,1.94405326715863e-10,8.96330186895822e-10
NPAS3,-1.05138279114338,2.42442564328444,20.0686040995163,7.47131664998183e-06,1.95234029179696e-05
NPM2,-1.79776803207887,1.0772271595352,34.9039918680765,3.46370000000773e-09,1.38160019678014e-08
NPNT,2.34763381590569,7.11037856698839,110.216976956191,8.78311601646066e-26,2.20682063567871e-24
NPR1,-3.9362207373824,6.51987279587342,118.358272894822,1.44734972674362e-27,4.29033488662361e-26
NPR2,-1.91697607616177,4.37883973609031,82.7627318941421,9.25179712763093e-20,1.24785742239856e-18
NPR3,-2.79268843100316,5.26678880087757,36.3808193124459,1.62292517527453e-09,6.7257323239228e-09
NPTX2,1.61236674099895,2.04448135593441,18.6709112742867,1.55334242070721e-05,3.87630341875686e-05
NPY2R,-8.19927853722234,3.01543330167658,60.0562862391263,9.21831133834071e-15,7.1824421065595e-14
NPY6R,1.78171719857845,0.755986706855653,7.74144885265287,0.00539674830929806,0.00918087528346024
NR1H3,-1.16179512873744,5.29895128964974,48.2554734442903,3.74152377886228e-12,2.14119046277537e-11
NR2F1,-1.25767988031542,5.88413237033546,17.3680418455319,3.0796084678356e-05,7.34015277541245e-05
NR3C1,-1.34414715651551,6.95955420093873,60.7538370586587,6.46769307144631e-15,5.12712375633704e-14
NR3C2,-2.11200327894905,4.5239926443723,69.8104369216034,6.52865217909698e-17,6.54403122298391e-16
NR4A1,-1.83677186777725,7.88312320740301,28.7608775115013,8.18886921705654e-08,2.75348900948745e-07
NR4A3,-2.40669248541732,4.38944240293029,25.7150862368774,3.95721496714208e-07,1.21366246527717e-06
NR5A2,-1.33553825925711,2.91265948643612,36.1013268611728,1.87319254491117e-09,7.71201088012584e-09
NRAP,2.22523697215157,3.49348691903917,16.7850082089994,4.18627312896476e-05,9.76846432764445e-05
NRG1,-2.56961938844663,4.0855920021763,31.5338247304593,1.9599622326468e-08,7.15975126304179e-08
NRG2,-3.7822947823454,2.81656992042221,130.652202016856,2.95021575805867e-30,1.0870473761048e-28
NRIP2,-1.09835307959435,3.10386927327117,45.7575657234654,1.33831460233679e-11,7.12705204659855e-11
NRIP3,1.90418408481277,4.40058619510153,15.2529714004661,9.40287097265365e-05,0.000207865377912308
NRK,1.0508267562475,2.38608137688182,14.0971913418647,0.000173602812070686,0.000369115843653194
NRN1,-2.79642284419676,5.38268689140426,97.6119452662087,5.0895966197648e-23,9.78671559931741e-22
NRP1,-1.07131133418707,7.49140557341662,30.7820106698737,2.88701853542398e-08,1.0340119875313e-07
NRSN2,1.08189564017651,5.82658005125303,100.954694182172,9.41116282785563e-24,1.9550750546328e-22
NSF,1.33187940814844,5.65375012305205,175.211854630725,5.38199426649178e-40,3.83750737131314e-38
NT5E,-1.52550446009633,5.15963988626552,38.3967344256716,5.7728915507388e-10,2.51569912275505e-09
NT5M,1.27719825720495,2.87924302750407,51.6369866450337,6.67717548669504e-13,4.17434226753527e-12
NTF3,-1.4188961395151,1.09647637814887,11.7686107527579,0.000602379191470629,0.00118898457499462
NTF4,-2.71001261507029,2.08169191044261,30.1941016247696,3.90896476622515e-08,1.37501744616736e-07
NTRK2,-3.31898726863342,8.04033679070291,79.487809204886,4.85209968439948e-19,6.05525515013373e-18
NTRK3,-2.62553962963856,4.10651945767863,51.347946689366,7.73628779366339e-13,4.80232340170417e-12
NTS,-3.21885809457569,2.71618059582723,9.26133313759848,0.00234042595683889,0.0042175626771396
NUAK1,-1.03322228811689,5.54018838006571,22.8197763981891,1.77925385727608e-06,5.04518605011078e-06
NUAK2,2.35035248479716,2.97396575460103,172.541471598299,2.06113875689701e-39,1.42348069854599e-37
NUCB2,1.24719476412271,7.17710325343828,44.6790081636939,2.32132785506612e-11,1.20696238613233e-10
NUDT16L1,1.15630489992123,5.45355736796667,96.3977309727689,9.39747916228264e-23,1.75087779137952e-21
NUF2,3.55413906348995,3.42371605405581,302.328322528504,1.02450654087163e-67,1.12618881505314e-64
NUP210,1.97931992210522,6.49007811399098,88.707239925996,4.57786702120749e-21,7.12106649489953e-20
NUP62CL,1.93683151843372,0.92471938535367,60.3246248485401,8.04348181882477e-15,6.31181253254715e-14
NUSAP1,3.04426459733561,4.68416103538259,195.79728521042,1.72586177333248e-44,1.72468504939612e-42
NVL,1.63758315306074,5.31786687006067,171.091625085505,4.2731588609509e-39,2.90552775952594e-37
NXNL2,1.30679522267123,1.62835398280972,14.4266900891368,0.000145722310476284,0.000313371861345396
NXPH4,1.11047489761508,2.66883556927702,13.3816472935987,0.000254098458905663,0.000528010833557751
NYNRIN,-1.04691046074495,5.58699210200101,32.0114191286295,1.5326897446588e-08,5.66481098957531e-08
OAF,-1.58110686974611,6.38935528161785,69.6755755600433,6.9906400556393e-17,6.97530506610726e-16
OAS1,1.20233889842267,5.75102720843808,26.798528507781,2.25809215960667e-07,7.17919828329032e-07
OAS2,1.2741483708727,6.41011973114024,23.9337934300871,9.97061000699188e-07,2.92271814671622e-06
OAS3,1.23243470771985,6.66042383857609,30.2355083200945,3.82639567618877e-08,1.34849012462212e-07
OASL,1.63497201451974,3.45615631927241,37.3449421749871,9.89772360074392e-10,4.19405306833964e-09
OAZ3,1.59541523274083,2.4291656475913,85.6482243964427,2.1496844259072e-20,3.13677956439622e-19
OBSCN,-1.39613505709142,6.51493175556404,25.9376018783977,3.52632924033587e-07,1.08878507764275e-06
